Program,Program Type,Academic Year,App Cycle,Preferred Pronouns,Itinerary Start,Location,Country,Student Cumulative GPA,Major,College
Faculty-Led Greece: Business in Greece,Faculty Led,,Summer 2015,,05/14/2015,"Crete, Greece",Greece,3.510,Business Administration,
Faculty-Led Greece: Business in Greece,Faculty Led,,Summer 2015,,05/14/2015,"Crete, Greece",Greece,2.690,Business Administration,
Faculty-Led Greece: Business in Greece,Faculty Led,,Summer 2015,,05/14/2015,"Crete, Greece",Greece,2.790,Business Administration,
"IFSA Ireland, Dublin: University College Dublin Summer Internships",Provider,,Summer 2015,,,,Ireland,3.040,Business Administration,
"AIFS Europe, Various: Summer Traveling Program - Fashion Marketing",Provider,,Summer 2015,,06/21/2015,"Paris, France; Milan, Italy; London, United Kingdom; Florence, Italy",Italy,2.960,Business Administration,
Faculty-Led Italy: Business in Rome with CEA,Faculty Led,,Summer 2015,,06/24/2015,"Rome, Italy",Italy,3.360,Business Administration,
Faculty-Led Italy: Business in Rome with CEA,Faculty Led,,Summer 2015,,06/24/2015,"Rome, Italy",Italy,2.910,Business Administration,
Faculty-Led Italy: Business in Rome with CEA,Faculty Led,,Summer 2015,,06/24/2015,"Rome, Italy",Italy,3.270,Business Administration,
Faculty-Led Italy: Business in Rome with CEA,Faculty Led,,Summer 2015,,06/24/2015,"Rome, Italy",Italy,2.680,Business Administration,
Faculty-Led Italy: Business in Rome with CEA,Faculty Led,,Summer 2015,,06/24/2015,"Rome, Italy",Italy,3.060,Business Administration,
"Faculty-Led Italy: Food, Wine, and Culture of Italy",Faculty Led,,Summer 2015,,05/15/2015,"Florence, Italy",Italy,3.110,Business Administration,
Faculty-Led Korea: Business in Korea 2,Faculty Led,,Summer 2015,,06/29/2015,"Seoul, South Korea",South Korea,3.290,Business Administration,
Faculty-Led Korea: Business in Korea 2,Faculty Led,,Summer 2015,,06/29/2015,"Seoul, South Korea",South Korea,3.070,Business Administration,
Faculty-Led Korea: Business in Korea 2,Faculty Led,,Summer 2015,,06/29/2015,"Seoul, South Korea",South Korea,3.120,Business Administration,
Faculty-Led Korea: Business in Korea 2,Faculty Led,,Summer 2015,,06/29/2015,"Seoul, South Korea",South Korea,2.730,Business Administration,
Faculty-Led Korea: Business in Korea 2,Faculty Led,,Summer 2015,,06/29/2015,"Seoul, South Korea",South Korea,2.900,Business Administration,
WSU Application: Non-Affiliated Programs,NAP/ITR/Direct,,Summer 2015,,06/30/2015,"Seoul, South Korea",South Korea,2.780,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Madrid, Spain; Valencia, Spain",Spain,3.280,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Madrid, Spain; Valencia, Spain",Spain,2.870,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Madrid, Spain; Valencia, Spain",Spain,3.560,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Madrid, Spain; Valencia, Spain",Spain,2.780,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Madrid, Spain; Valencia, Spain",Spain,3.620,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Madrid, Spain; Valencia, Spain",Spain,3.230,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Madrid, Spain; Valencia, Spain",Spain,3.410,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Madrid, Spain; Valencia, Spain",Spain,3.540,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Madrid, Spain; Valencia, Spain",Spain,3.980,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Madrid, Spain; Valencia, Spain",Spain,2.930,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Madrid, Spain; Valencia, Spain",Spain,3.550,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Madrid, Spain; Valencia, Spain",Spain,3.140,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Madrid, Spain; Valencia, Spain",Spain,2.740,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Madrid, Spain; Valencia, Spain",Spain,3.510,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Valencia, Spain; Madrid, Spain",Spain,3.290,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Valencia, Spain; Madrid, Spain",Spain,2.990,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Valencia, Spain; Madrid, Spain",Spain,3.090,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Valencia, Spain; Madrid, Spain",Spain,3.960,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Valencia, Spain; Madrid, Spain",Spain,3.010,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Valencia, Spain; Madrid, Spain",Spain,3.240,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Valencia, Spain; Madrid, Spain",Spain,2.850,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Valencia, Spain; Madrid, Spain",Spain,3.350,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Valencia, Spain; Madrid, Spain",Spain,2.700,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Valencia, Spain; Madrid, Spain",Spain,3.130,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Valencia, Spain; Madrid, Spain",Spain,3.320,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Valencia, Spain; Madrid, Spain",Spain,3.280,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Madrid, Spain; Valencia, Spain; Barcelona, Spain",Spain,2.770,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Valencia, Spain; Madrid, Spain; Barcelona, Spain",Spain,2.990,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Valencia, Spain; Madrid, Spain; Barcelona, Spain",Spain,3.370,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Valencia, Spain; Madrid, Spain; Barcelona, Spain",Spain,3.120,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Valencia, Spain; Madrid, Spain; Barcelona, Spain",Spain,3.160,Business Administration,
"Faculty-Led Spain: Business in Spain (Option A*No Internship, Courses Only)",Faculty Led,,Summer 2015,,05/20/2015,"Valencia, Spain; Madrid, Spain; Barcelona, Spain",Spain,3.090,Business Administration,
Faculty-Led Spain: Business in Spain (Option B* Internships + Coursework),Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Madrid, Spain; Valencia, Spain",Spain,3.470,Business Administration,
Faculty-Led Spain: Business in Spain (Option B* Internships + Coursework),Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Madrid, Spain; Valencia, Spain",Spain,3.640,Business Administration,
Faculty-Led Spain: Business in Spain (Option B* Internships + Coursework),Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Madrid, Spain; Valencia, Spain",Spain,3.990,Business Administration,
Faculty-Led Spain: Business in Spain (Option B* Internships + Coursework),Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Madrid, Spain; Valencia, Spain",Spain,3.400,Business Administration,
Faculty-Led Spain: Business in Spain (Option B* Internships + Coursework),Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Valencia, Spain; Madrid, Spain",Spain,3.180,Business Administration,
Faculty-Led Spain: Business in Spain (Option B* Internships + Coursework),Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Valencia, Spain; Madrid, Spain",Spain,3.320,Business Administration,
Faculty-Led Spain: Business in Spain (Option B* Internships + Coursework),Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Valencia, Spain; Madrid, Spain",Spain,3.260,Business Administration,
Faculty-Led Spain: Business in Spain (Option B* Internships + Coursework),Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Valencia, Spain; Madrid, Spain",Spain,3.250,Business Administration,
Faculty-Led Spain: Business in Spain (Option B* Internships + Coursework),Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Valencia, Spain; Madrid, Spain",Spain,3.330,Business Administration,
Faculty-Led Spain: Business in Spain (Option B* Internships + Coursework),Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Valencia, Spain; Madrid, Spain",Spain,3.310,Business Administration,
Faculty-Led Spain: Business in Spain (Option B* Internships + Coursework),Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Valencia, Spain; Madrid, Spain",Spain,2.720,Business Administration,
Faculty-Led Spain: Business in Spain (Option B* Internships + Coursework),Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Valencia, Spain; Madrid, Spain",Spain,3.200,Business Administration,
Faculty-Led Spain: Business in Spain (Option B* Internships + Coursework),Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Valencia, Spain; Madrid, Spain",Spain,2.870,Business Administration,
Faculty-Led Spain: Business in Spain (Option B* Internships + Coursework),Faculty Led,,Summer 2015,,05/20/2015,"Barcelona, Spain; Valencia, Spain; Madrid, Spain",Spain,3.870,Business Administration,
Faculty-Led Spain: Business in Spain (Option B* Internships + Coursework),Faculty Led,,Summer 2015,,05/20/2015,"Madrid, Spain; Valencia, Spain; Barcelona, Spain",Spain,2.850,Business Administration,
Faculty-Led Spain: Business in Spain (Option B* Internships + Coursework),Faculty Led,,Summer 2015,,05/20/2015,"Madrid, Spain; Valencia, Spain; Barcelona, Spain",Spain,2.970,Business Administration,
Faculty-Led Spain: Business in Spain (Option B* Internships + Coursework),Faculty Led,,Summer 2015,,05/20/2015,"Madrid, Spain; Valencia, Spain; Barcelona, Spain",Spain,3.520,Business Administration,
Faculty-Led Spain: Business in Spain (Option B* Internships + Coursework),Faculty Led,,Summer 2015,,05/20/2015,"Valencia, Spain; Madrid, Spain; Barcelona, Spain",Spain,3.220,Business Administration,
Faculty-Led Spain: Business in Spain (Option B* Internships + Coursework),Faculty Led,,Summer 2015,,05/20/2015,"Valencia, Spain; Madrid, Spain; Barcelona, Spain",Spain,3.960,Business Administration,
"SAI Spain, Barcelona: Universitat Autònoma de Barcelona",Provider,,Summer 2015,,05/30/2015,"Barcelona, Spain",Spain,3.070,Business Administration,
Faculty-Led Thailand: Business in Northern Thailand,Faculty Led,,Summer 2015,,05/12/2015,"Bangkok, Thailand; Chiang Mai, Thailand",Thailand,2.990,Business Administration,
Faculty-Led Austria: German Language & Culture in Vienna,Faculty Led,,Summer 2016,,06/03/2016,"Vienna, Austria",Austria,3.340,Business Administration,
"USAC China, Shanghai: Shanghai University - Chinese Language and International Business",Provider,,Summer 2016,,,,China,3.160,Business Administration,
"CEA CAPA Czech Republic, Prague: Anglo-American University & CEA-CAPA Study Center - Study & Internship",Provider,,Summer 2016,,,,Czech Republic,3.030,Business Administration,
Faculty-Led Ecuador: Language & Culture Exploration in the Cloud Forest & Galapagos Islands!,Faculty Led,,Summer 2016,,05/08/2016,"Mindo, Ecuador; San Cristóbal Island, Ecuador; Quito, Ecuador",Ecuador,3.910,Business Administration,
"ISA France, Lille: French Language, Social Sciences, Art & Business- Summer",Provider,,Summer 2016,,05/29/2016,"Lille, France",France,3.750,Business Administration,
Faculty-Led Greece: Business in Greece,Faculty Led,,Summer 2016,,05/12/2016,"Athens, Greece; Crete, Greece",Greece,3.120,Business Administration,
Faculty-Led Greece: Business in Greece,Faculty Led,,Summer 2016,,05/12/2016,"Athens, Greece; Crete, Greece",Greece,3.190,Business Administration,
Faculty-Led Greece: Business in Greece,Faculty Led,,Summer 2016,,05/12/2016,"Athens, Greece; Crete, Greece",Greece,3.720,Business Administration,
Faculty-Led Greece: Business in Greece,Faculty Led,,Summer 2016,,05/12/2016,"Athens, Greece; Crete, Greece",Greece,3.020,Business Administration,
Faculty-Led Greece: Business in Greece,Faculty Led,,Summer 2016,,05/12/2016,"Athens, Greece; Crete, Greece",Greece,3.580,Business Administration,
Faculty-Led Greece: Business in Greece,Faculty Led,,Summer 2016,,05/12/2016,"Athens, Greece; Crete, Greece",Greece,3.750,Business Administration,
Faculty-Led Greece: Business in Greece,Faculty Led,,Summer 2016,,05/11/2016,"Athens, Greece; Crete, Greece",Greece,3.540,Business Administration,
Faculty-Led Greece: Business in Greece,Faculty Led,,Summer 2016,,05/12/2016,"Athens, Greece; Crete, Greece",Greece,3.560,Business Administration,
Faculty-Led Greece: Business in Greece,Faculty Led,,Summer 2016,,05/12/2016,"Athens, Greece; Crete, Greece",Greece,3.130,Business Administration,
Faculty-Led Greece: Business in Greece,Faculty Led,,Summer 2016,,05/12/2016,"Athens, Greece; Crete, Greece",Greece,2.510,Business Administration,
Faculty-Led Greece: Business in Greece,Faculty Led,,Summer 2016,,05/12/2016,"Athens, Greece; Crete, Greece",Greece,3.530,Business Administration,
Faculty-Led Greece: Business in Greece,Faculty Led,,Summer 2016,,05/12/2016,"Athens, Greece; Crete, Greece",Greece,3.470,Business Administration,
Faculty-Led Greece: Business in Greece,Faculty Led,,Summer 2016,,05/12/2016,"Athens, Greece; Crete, Greece",Greece,3.080,Business Administration,
Faculty-Led Greece: Business in Greece,Faculty Led,,Summer 2016,,05/12/2016,"Athens, Greece; Crete, Greece",Greece,3.190,Business Administration,
Faculty-Led Italy: First Generation Abroad Rome,Faculty Led,,Summer 2016,,05/25/2016,"Rome, Italy",Italy,3.480,Business Administration,
"Faculty-Led Italy: Food, Wine, and Culture of Italy",Faculty Led,,Summer 2016,,05/13/2016,"Florence, Italy; Rome, Italy; Tuscania, Italy; Modena, Italy; Cinque Terre, Italy",Italy,3.410,Business Administration,
"Faculty-Led Italy: Food, Wine, and Culture of Italy",Faculty Led,,Summer 2016,,05/13/2016,"Florence, Italy; Tuscania, Italy; Rome, Italy; Modena, Italy; Cinque Terre, Italy",Italy,3.040,Business Administration,
Camp Adventure Various: Summer Experience,Provider,,Summer 2016,,05/15/2016,"Ikego, Japan",Japan,3.010,Business Administration,
WSU Application: Non-Affiliated Programs,NAP/ITR/Direct,,Summer 2016,,06/25/2016,"Nishinomiya, Japan",Japan,4.000,Business Administration,
Faculty-Led Korea: Business in Korea 2,Faculty Led,,Summer 2016,,06/27/2016,"Seoul, South Korea",South Korea,3.090,Business Administration,
